Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
03/10/2021 17:13:33,Debit Card,Health,Doctor Visit,Cupping therapy session,27138,Expense,NPR
06/12/2020 07:56:13,Mobile Banking,Education,Stationery,Visit to a factory for industrial training,47984,Expense,NPR
01/08/2021 14:15:29,Debit Card,Utilities,Internet,TDS meter purchase,2435,Expense,NPR
10/08/2022 06:09:35,Net Banking,Education,Books,"Cloud computing certification (AWS, Azure)",540,Expense,NPR
19/08/2023 21:00:38,Khalti,Health,Lab Tests,Brain MRI with contrast,7075,Expense,NPR
14/03/2021 08:17:47,IME Pay,Education,Books,Buying a lab notebook,22829,Expense,NPR
21/04/2023 18:39:12,Credit Card,Entertainment,Events,Street art tour,5206,Expense,NPR
24/04/2021 18:52:38,Khalti,Utilities,Internet,Fire extinguisher recharge or purchase,1467,Expense,NPR
07/01/2020 13:03:06,Khalti,Shopping,Electronics,Household items from Bhat-Bhateni,98390,Expense,NPR
16/01/2024 11:59:20,Credit Card,Transportation,Fuel,Window regulator replacement,10501,Expense,NPR
05/02/2021 05:16:56,IME Pay,Utilities,Electricity,Maintenance of apartment elevator,3362,Expense,NPR
20/02/2020 12:54:19,Debit Card,Shopping,Personal Care,"Cleaning supplies (detergent, disinfectant)",4128,Expense,NPR
31/07/2023 15:04:20,Net Banking,Entertainment,Games,Substack newsletter subscription,8410,Expense,NPR
14/07/2020 18:50:28,Debit Card,Shopping,Electronics,Bluetooth speaker,62572,Expense,NPR
07/06/2021 23:07:47,Khalti,Entertainment,Games,Knitting circle membership,6303,Expense,NPR
07/11/2020 08:11:18,IME Pay,Health,Lab Tests,Bone marrow transplant,30540,Expense,NPR
14/05/2024 08:02:19,Net Banking,Food,Dining Out,Sinki and gundruk fermented vegetables,4736,Expense,NPR
23/01/2020 08:30:41,Net Banking,Utilities,Water,Utility franchise fee payment,4733,Expense,NPR
07/08/2023 16:26:24,Net Banking,Transportation,Parking,Buying a new bike lock,11327,Expense,NPR
21/05/2021 23:27:59,eSewa,Transportation,Fuel,Paying a porter at the bus station,5539,Expense,NPR
15/04/2021 08:20:27,IME Pay,Shopping,Clothing,Clothes from a store in New Road,5037,Expense,NPR
06/03/2022 12:00:41,Credit Card,Food,Groceries,Peda from dairy shop,909,Expense,NPR
14/01/2023 17:50:41,Mobile Banking,Education,Books,"Subscription to a research database (e.g., JSTOR)",19578,Expense,NPR
28/06/2024 10:43:25,Khalti,Education,Stationery,Contribution for a class party or picnic,24991,Expense,NPR
03/05/2022 06:10:39,Credit Card,Food,Dining Out,Kombucha SCOBY purchase,1619,Expense,NPR
06/12/2023 10:18:31,IME Pay,Food,Dining Out,Prunes for health,3692,Expense,NPR
17/11/2020 22:28:11,Credit Card,Education,Books,Hostel or dormitory fees,41809,Expense,NPR
15/04/2020 04:33:23,Mobile Banking,Shopping,Household,Electric shaver or trimmer,72772,Expense,NPR
07/09/2022 02:14:48,eSewa,Shopping,Electronics,Travel pillow and accessories,87709,Expense,NPR
23/09/2021 01:43:38,Net Banking,Transportation,Micro,Cable car ticket to Chandragiri Hills,11203,Expense,NPR
11/01/2021 17:01:35,Mobile Banking,Education,Tuition,Project management software training,34321,Expense,NPR
03/06/2024 07:15:52,UPI,Education,Tuition,Culinary arts school fee,43299,Expense,NPR
04/08/2022 10:09:04,Cash,Shopping,Personal Care,Return gifts for a party,62402,Expense,NPR
22/05/2023 14:33:44,UPI,Shopping,Electronics,Perfume or deodorant,39181,Expense,NPR
24/11/2021 03:13:32,Debit Card,Shopping,Personal Care,Shopping at a duty-free store at the airport,39887,Expense,NPR
01/02/2024 18:53:12,Credit Card,Utilities,Electricity,Landscaping water bill,4109,Expense,NPR
28/09/2024 08:51:39,Cash,Entertainment,Games,Paramount+ streaming service,1119,Expense,NPR
31/10/2021 10:13:30,Net Banking,Food,Beverages,Charity kitchen supplies,3081,Expense,NPR
25/01/2020 04:33:21,Debit Card,Utilities,Phone,Paying the guard's salary,6215,Expense,NPR
11/11/2022 15:21:38,eSewa,Entertainment,Streaming,ZEE5 premium plan,4405,Expense,NPR
29/04/2024 09:07:50,Mobile Banking,Education,Courses,"Subscription box for kids (e.g., science kits)",39858,Expense,NPR
27/09/2020 10:02:05,Mobile Banking,Food,Snacks,Khaja for afternoon,419,Expense,NPR
05/08/2020 08:02:35,Mobile Banking,Transportation,Taxi,Battery terminal cleaning,6445,Expense,NPR
11/09/2020 17:47:59,Mobile Banking,Health,Health Insurance,Body donation program,11389,Expense,NPR
16/12/2022 13:03:12,Mobile Banking,Health,Health Insurance,"Pain relief spray or balm (e.g., Moov, Volini)",20042,Expense,NPR
11/01/2024 19:30:17,UPI,Transportation,Micro,Animal transport license,11471,Expense,NPR
12/01/2023 15:13:15,eSewa,Shopping,Electronics,Handicrafts from Bhaktapur or Patan,37036,Expense,NPR
13/06/2023 11:01:21,Net Banking,Transportation,Fuel,Restaurant complimentary parking,10621,Expense,NPR
01/06/2021 10:22:38,Net Banking,Health,Health Insurance,Water birth facility charges,12059,Expense,NPR
19/04/2021 21:34:51,Cash,Education,Tuition,Visit to a factory for industrial training,4279,Expense,NPR
16/06/2020 11:34:40,Credit Card,Utilities,Phone,Internet connection relocation fee,2238,Expense,NPR
27/01/2021 19:08:04,eSewa,Utilities,Phone,Connection fee for new gas line,2172,Expense,NPR
25/12/2023 03:16:18,Mobile Banking,Education,Stationery,Courier charges for sending documents abroad,49806,Expense,NPR
18/02/2021 07:48:08,Debit Card,Food,Dining Out,Fresh juice from a corner shop,1547,Expense,NPR
20/05/2024 12:38:14,Credit Card,Food,Dining Out,Tea varieties from Ilam,3133,Expense,NPR
28/10/2021 00:57:14,Debit Card,Health,Pharmacy,"Specialized toothpaste (e.g., for sensitivity)",14422,Expense,NPR
16/04/2023 05:59:19,Khalti,Health,Lab Tests,Health awareness program cost,30347,Expense,NPR
25/08/2021 18:07:33,Debit Card,Entertainment,Movies,Embroidery kit purchase,6353,Expense,NPR
28/03/2022 04:55:45,Net Banking,Health,Doctor Visit,Dental veneers porcelain set,26917,Expense,NPR
01/06/2024 22:29:50,Credit Card,Shopping,Electronics,Office chair for home,42332,Expense,NPR
10/11/2021 20:22:52,Credit Card,Transportation,Fuel,Employee transport monthly pass,3329,Expense,NPR
25/05/2021 06:48:02,Mobile Banking,Transportation,Parking,Emission test sticker renewal,146,Expense,NPR
07/10/2024 08:55:49,eSewa,Entertainment,Streaming,Attending a poetry slam,7181,Expense,NPR
17/04/2022 11:50:05,Net Banking,Education,Books,"Professional development course fee (e.g., PMP, CFA)",46279,Expense,NPR
17/11/2020 01:08:43,Net Banking,Education,Books,IELTS/TOEFL preparation class fee,8178,Expense,NPR
18/07/2021 11:55:33,Credit Card,Shopping,Personal Care,Wool and knitting needles,18368,Expense,NPR
14/05/2021 14:03:24,Cash,Shopping,Clothing,Mobile phone repair,8655,Expense,NPR
06/08/2023 06:35:36,Mobile Banking,Shopping,Clothing,Anniversary gift for spouse,10901,Expense,NPR
29/04/2023 04:54:04,Khalti,Food,Groceries,Simi (beans) varieties,4594,Expense,NPR
21/12/2021 19:08:03,Net Banking,Transportation,Taxi,Load sensor for truck,10017,Expense,NPR
28/08/2023 21:53:35,Cash,Transportation,Bus,Pathao food delivery charge (transport portion),11831,Expense,NPR
16/10/2021 06:33:24,Net Banking,Food,Groceries,Tofu and soya chunks,3323,Expense,NPR
25/06/2023 06:41:15,eSewa,Education,Books,Museum visit for educational purpose,44803,Expense,NPR
14/02/2022 22:19:54,Net Banking,Transportation,Micro,Livestock transportation permit,5523,Expense,NPR
19/12/2021 04:52:10,IME Pay,Education,Stationery,Interest payment on an education loan,18063,Expense,NPR
25/12/2023 15:04:13,Debit Card,Transportation,Fuel,Load sensor for truck,2613,Expense,NPR
15/11/2024 22:04:45,eSewa,Food,Beverages,Tea at a roadside stall,3253,Expense,NPR
21/07/2021 18:36:39,Khalti,Transportation,Parking,Boat fare across Koshi river,7263,Expense,NPR
20/07/2023 05:33:34,eSewa,Education,Books,Contribution to a teacher's gift,46687,Expense,NPR
14/01/2020 22:33:50,Khalti,Utilities,Internet,Power quality analysis,2330,Expense,NPR
18/12/2022 03:10:01,Debit Card,Education,Books,Project materials cost for a college assignment,17716,Expense,NPR
10/10/2022 08:17:19,UPI,Food,Dining Out,Fresh juice from a corner shop,4749,Expense,NPR
15/07/2021 15:28:37,Mobile Banking,Transportation,Parking,Delivery room transport emergency,879,Expense,NPR
17/06/2022 04:07:32,Credit Card,Entertainment,Movies,Summer camp fee for children,3742,Expense,NPR
13/12/2023 16:57:32,eSewa,Transportation,Micro,Oxygen equipped vehicle,2197,Expense,NPR
24/10/2022 10:41:53,Mobile Banking,Education,Courses,"Educational software purchase (e.g., SPSS, MATLAB)",26957,Expense,NPR
23/02/2022 07:41:23,UPI,Food,Dining Out,Peda from dairy shop,2058,Expense,NPR
08/02/2023 05:19:18,IME Pay,Health,Lab Tests,Hearing test (audiometry),9377,Expense,NPR
04/08/2020 17:33:27,IME Pay,Education,Stationery,Psychometric testing for career guidance,26389,Expense,NPR
27/12/2022 02:16:29,Net Banking,Shopping,Household,Bicycle purchase and accessories,57464,Expense,NPR
08/01/2022 07:34:58,eSewa,Food,Dining Out,Suji (semolina) for halwa,4996,Expense,NPR
08/07/2024 13:21:21,UPI,Utilities,Gas,Tank overflow alarm,7092,Expense,NPR
22/09/2022 05:14:41,eSewa,Education,Stationery,Fee for a certification exam,21103,Expense,NPR
23/04/2021 17:27:37,Khalti,Health,Lab Tests,Refugee health program support,18225,Expense,NPR
01/06/2021 13:55:18,Debit Card,Utilities,Internet,Paying the newspaper vendor monthly bill,862,Expense,NPR
08/11/2023 05:31:15,Mobile Banking,Entertainment,Games,Brass instrument maintenance,5622,Expense,NPR
21/09/2024 04:25:05,Khalti,Entertainment,Movies,Snorkeling gear purchase,7956,Expense,NPR
18/01/2020 16:06:54,Khalti,Education,Courses,Buying a laptop stand and external keyboard for better ergonomics,48006,Expense,NPR
24/10/2021 04:18:25,Credit Card,Transportation,Taxi,License plate light LED,2858,Expense,NPR
05/10/2021 12:31:40,Khalti,Entertainment,Events,Furniture restoration class,8234,Expense,NPR
06/10/2023 13:20:01,Khalti,Entertainment,Streaming,Amazon Luna cloud gaming,5979,Expense,NPR
07/01/2020 03:36:52,UPI,Education,Books,Graph paper and tracing paper,33829,Expense,NPR
10/09/2024 06:42:05,Debit Card,Education,Stationery,Dissection kit for a biology student,15387,Expense,NPR
13/06/2020 21:20:43,UPI,Entertainment,Events,Gaming headset with mic,9128,Expense,NPR
28/03/2023 03:17:56,Debit Card,Food,Snacks,Chaas spiced buttermilk,143,Expense,NPR
06/01/2020 21:28:52,eSewa,Utilities,Electricity,Electrician service charge,7808,Expense,NPR
27/04/2021 10:56:39,eSewa,Food,Snacks,Parsley fresh bunches,124,Expense,NPR
18/08/2020 14:16:51,Khalti,Shopping,Electronics,Washing machine,35266,Expense,NPR
20/12/2024 16:56:15,Mobile Banking,Health,Pharmacy,Compression therapy boots,42116,Expense,NPR
31/01/2024 00:18:49,eSewa,Education,Tuition,Educational workshop on data science,10675,Expense,NPR
04/09/2023 11:22:06,Mobile Banking,Transportation,Parking,Hotel guest parking fee,7976,Expense,NPR
16/02/2023 20:05:27,IME Pay,Utilities,Phone,Range hood ducting,5299,Expense,NPR
14/10/2024 07:30:16,Khalti,Utilities,Internet,WiFi enabled thermostat,7078,Expense,NPR
18/07/2020 12:26:16,Cash,Education,Books,"Entrance preparation class fee (e.g., for MBBS, Engineering)",36234,Expense,NPR
06/02/2024 17:16:31,Khalti,Transportation,Taxi,Wheelchair accessible van,14244,Expense,NPR
23/06/2023 18:17:22,Khalti,Education,Courses,Buying a school diary/planner,42858,Expense,NPR
13/08/2020 00:38:39,UPI,Utilities,Electricity,Paying the guard's salary,3007,Expense,NPR
24/05/2024 23:41:03,Cash,Health,Lab Tests,Medical social worker visits,9879,Expense,NPR
30/07/2020 09:25:55,Cash,Health,Doctor Visit,Stair lift installation,863,Expense,NPR
24/04/2021 02:01:05,IME Pay,Education,Stationery,"Online learning platform fee (e.g., Byju's)",42609,Expense,NPR
30/03/2024 02:23:30,Khalti,Shopping,Household,Installation fee for a new appliance,91112,Expense,NPR
04/09/2024 03:59:02,Debit Card,Shopping,Electronics,Shoes from a local brand store,59178,Expense,NPR
24/06/2023 19:12:58,eSewa,Transportation,Parking,Paying toll tax on Prithvi Highway,2412,Expense,NPR
07/05/2022 11:36:05,IME Pay,Education,Stationery,Buying educational toys and games,45897,Expense,NPR
18/07/2022 08:43:02,Debit Card,Food,Snacks,Dried fish varieties,2390,Expense,NPR
17/06/2021 12:41:17,eSewa,Utilities,Internet,Utility-scale battery storage share,2752,Expense,NPR
14/04/2023 03:17:29,Mobile Banking,Health,Health Insurance,Mental health crisis line support,46744,Expense,NPR
27/06/2023 04:42:44,Cash,Shopping,Household,Traditional dress (Daura Suruwal/Sari) for a festival,96837,Expense,NPR
18/01/2020 21:00:43,eSewa,Utilities,Internet,Green tariff premium payment,3345,Expense,NPR
20/07/2021 11:29:31,eSewa,Education,Tuition,Data analysis with Python/R course,32320,Expense,NPR
02/09/2021 12:57:07,Khalti,Health,Health Insurance,Pet medicine purchase,2566,Expense,NPR
26/06/2020 03:00:32,IME Pay,Utilities,Water,Utility customer advisory board,6284,Expense,NPR
18/08/2022 17:43:38,Credit Card,Utilities,Water,Solar monitoring app subscription,6956,Expense,NPR
26/09/2023 05:58:45,Cash,Shopping,Electronics,Backpack for daily use or travel,13488,Expense,NPR
25/02/2024 05:29:50,Cash,Utilities,Internet,Submersible pump installation,2900,Expense,NPR
27/11/2023 01:45:34,UPI,Transportation,Fuel,Shock absorber replacement,8221,Expense,NPR
25/10/2021 14:24:34,Net Banking,Shopping,Personal Care,Formal suit for office wear,10747,Expense,NPR
18/07/2021 10:20:37,eSewa,Utilities,Gas,Advance payment discount electricity,2492,Expense,NPR
23/01/2024 02:04:49,Credit Card,Transportation,Fuel,Public transport to a government office,3134,Expense,NPR
19/09/2021 18:16:42,Credit Card,Shopping,Electronics,Travel pillow and accessories,86673,Expense,NPR
31/12/2023 18:26:53,Mobile Banking,Health,Health Insurance,Anesthesia charges,29523,Expense,NPR
09/09/2020 21:22:40,IME Pay,Entertainment,Movies,Color run festival,7147,Expense,NPR
22/06/2023 19:51:47,UPI,Shopping,Clothing,External hard drive for backup,86694,Expense,NPR
27/01/2023 21:04:55,Cash,Transportation,Micro,Monthly parking near workplace,6833,Expense,NPR
31/05/2022 11:51:06,eSewa,Health,Doctor Visit,Medicines from a local pharmacy,41019,Expense,NPR
07/12/2021 02:29:27,eSewa,Utilities,Electricity,Community biogas project share,7777,Expense,NPR
05/10/2024 23:20:01,UPI,Entertainment,Movies,Axe throwing session,789,Expense,NPR
04/02/2020 17:02:48,Credit Card,Health,Lab Tests,Acupuncture session,29054,Expense,NPR
12/11/2024 05:28:41,Cash,Education,Books,Buying past question papers (old is gold),4085,Expense,NPR
25/11/2023 04:08:51,IME Pay,Food,Dining Out,Dates varieties imported,3511,Expense,NPR
17/03/2020 17:52:09,eSewa,Health,Lab Tests,Online therapy platform subscription,10633,Expense,NPR
04/11/2021 14:58:39,Cash,Utilities,Phone,Utility costs for a second home or property,6090,Expense,NPR
08/11/2021 22:09:57,Cash,Shopping,Personal Care,Formal suit for office wear,7725,Expense,NPR
26/12/2024 05:04:44,Debit Card,Shopping,Clothing,"Jewelry purchase (gold, silver, fashion)",65741,Expense,NPR
28/08/2022 02:02:00,eSewa,Entertainment,Events,Microphone for podcasting,480,Expense,NPR
14/08/2021 03:17:35,IME Pay,Health,Doctor Visit,Laser eye surgery cost,41693,Expense,NPR
22/07/2021 08:52:14,Mobile Banking,Food,Snacks,Herbal tea bags box,819,Expense,NPR
03/08/2023 15:03:51,IME Pay,Health,Pharmacy,Reiki healing session,22180,Expense,NPR
27/05/2023 16:57:11,Debit Card,Shopping,Household,Guitar strings or other accessories,37854,Expense,NPR
14/05/2021 20:30:52,Credit Card,Entertainment,Games,Live music at a Thamel pub,749,Expense,NPR
13/06/2022 18:53:55,Debit Card,Transportation,Bus,Suspension bridge toll in rural area,8119,Expense,NPR
11/05/2024 10:13:46,Net Banking,Shopping,Personal Care,Candles or incense sticks,18044,Expense,NPR
24/05/2023 20:10:38,Cash,Shopping,Household,Blood pressure monitor,45872,Expense,NPR
22/03/2023 22:15:42,Khalti,Education,Tuition,Video editing course fee,12560,Expense,NPR
29/10/2022 13:36:19,Net Banking,Education,Courses,Buying a laptop stand and external keyboard for better ergonomics,8070,Expense,NPR
30/08/2021 15:29:52,Cash,Utilities,Water,Landscaping water bill,6287,Expense,NPR
22/03/2021 02:58:28,Khalti,Shopping,Household,Fabric purchase for clothing,26273,Expense,NPR
17/06/2020 06:23:38,Mobile Banking,Food,Dining Out,Momo masala special,1158,Expense,NPR
10/07/2024 20:12:29,Mobile Banking,Shopping,Electronics,Pet toys and accessories,67176,Expense,NPR
22/07/2020 09:21:35,Mobile Banking,Food,Snacks,Milk powder packets,3136,Expense,NPR
17/07/2020 00:18:45,Khalti,Utilities,Phone,Cost to upgrade electrical meter,1501,Expense,NPR
09/04/2020 17:52:57,Net Banking,Education,Stationery,Photocopying and printing notes,18653,Expense,NPR
25/10/2024 04:18:39,UPI,Education,Stationery,Noise-cancelling headphones for studying,23522,Expense,NPR
25/04/2023 16:39:01,UPI,Food,Dining Out,Khir ingredients for puja,967,Expense,NPR
16/04/2021 22:58:31,IME Pay,Transportation,Taxi,Bus fare to a relative's house,9042,Expense,NPR
30/12/2024 16:40:58,Khalti,Transportation,Fuel,Tempo from Kalimati to New Road,5237,Expense,NPR
16/12/2023 20:29:54,Debit Card,Shopping,Household,Extended warranty for an electronic device,96112,Expense,NPR
19/02/2021 14:22:58,eSewa,Entertainment,Events,Band merchandise t-shirt,6168,Expense,NPR
11/01/2021 04:19:07,Credit Card,Entertainment,Games,Food photography workshop,4373,Expense,NPR
09/12/2023 09:32:27,UPI,Health,Pharmacy,Dental veneers porcelain set,47053,Expense,NPR
29/12/2021 12:15:19,Debit Card,Education,Stationery,Textbooks for the new semester,16440,Expense,NPR
23/01/2021 20:00:19,Credit Card,Food,Snacks,Coconut water packs,1747,Expense,NPR
14/06/2022 17:12:56,Credit Card,Transportation,Fuel,Horn replacement expense,9173,Expense,NPR
13/06/2023 12:45:18,Cash,Health,Pharmacy,Catheter supplies costs,28361,Expense,NPR
15/01/2023 10:03:15,Mobile Banking,Transportation,Parking,Racing license fee amateur,287,Expense,NPR
12/06/2022 13:18:34,UPI,Education,Books,Project management software training,39625,Expense,NPR
07/09/2021 14:37:25,Mobile Banking,Transportation,Parking,Hiring a truck for goods delivery,11279,Expense,NPR
24/07/2022 17:33:04,Mobile Banking,Entertainment,Movies,Turntable for vinyl,9317,Expense,NPR
05/03/2024 11:35:37,Credit Card,Shopping,Household,Rice cooker,23619,Expense,NPR
05/03/2020 21:07:13,IME Pay,Entertainment,Events,PlayStation Now subscription,7737,Expense,NPR
29/06/2022 22:50:53,IME Pay,Entertainment,Games,Muay Thai training camp,3624,Expense,NPR
30/11/2024 05:51:59,Net Banking,Food,Dining Out,Fresh herbs variety pack,3003,Expense,NPR
26/06/2024 21:59:09,Credit Card,Education,Books,Plagiarism checker subscription,17818,Expense,NPR
11/01/2022 18:14:36,UPI,Food,Snacks,Meat for a family feast,2371,Expense,NPR
06/07/2021 05:05:55,Cash,Food,Dining Out,Cashew nuts and almonds,160,Expense,NPR
14/04/2023 08:31:10,Credit Card,Entertainment,Movies,Eros Now movie collection,9339,Expense,NPR
29/01/2020 19:53:03,Debit Card,Entertainment,Movies,Visiting an escape room,9788,Expense,NPR
06/03/2020 11:49:38,Khalti,Health,Pharmacy,Door widening modification,28209,Expense,NPR
